,Year,Cause Name,State,Death Counts,State Population(adjusted by year),"Deaths per 100,000 people",Alcohol Consumption,Drunk Driving Penalties,Legal Driving Age,Rural Freeway Speed Limits,Gun Laws,Summer Temperature,Mean Temperature,Winter Temperature,Unemployment Rate,Average Income,Quality of Life,Kids Proportion,Adult Proportion,Elderly Proportion,Smoking Proportion,Air Pollution,Overweight Proportion,High Blood Pressure Proportion,Gender Ratio,Cancer Death Proportion,AD Death Proportion
5002,2008,CLRD,South Dakota,491,798918.0,61.46,1.0,0.0,14.25,75.0,4.0,69.9,45.2,19.5,4.4,"51,600",5.0,24.7,61.0,14.3,19.3,5.4,32.3,30.8,1.0170000000000001,196.52,50.32
5003,2008,CLRD,South Carolina,2266,4395209.0,51.56,1.0,0.0,15.5,70.0,3.0,78.4,62.4,46.1,4.5,"42,155",30.0,22.0,65.9,12.1,18.8,7.4,26.6,38.1,0.9420000000000001,209.3,33.95
5004,2008,CLRD,Rhode Island,478,1062631.0,44.98,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,"53,241",23.0,19.6,65.9,14.5,14.9,7.6,30.7,33.1,0.9390000000000001,209.57,33.78
5005,2008,CLRD,Pennsylvania,6767,12509434.0,54.1,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,"51,402",44.0,20.8,63.6,15.6,18.7,9.7,30.3,32.6,0.96,231.54,30.880000000000006
5006,2008,CLRD,Oregon,1951,3763293.0,51.84,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,"51,727",18.0,21.1,66.1,12.8,16.1,7.7,28.7,30.1,0.983,198.74,34.6
5007,2008,CLRD,Oklahoma,2694,4015023.0,67.1,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,"46,111",17.0,24.4,62.4,13.2,20.1,7.9,32.8,37.7,0.983,190.71,26.43
5008,2008,CLRD,Ohio,6928,11491771.0,60.29,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,"46,934",40.0,22.3,64.4,13.3,21.1,9.0,31.5,34.7,0.96,217.53,37.29
5009,2008,CLRD,North Dakota,355,644903.0,55.05,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,"49,631",1.0,23.3,62.0,14.7,18.3,4.5,31.9,29.5,1.058,209.95,48.38
5010,2008,CLRD,North Carolina,4572,9208324.0,49.65,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,"42,930",34.0,22.4,65.6,12.0,17.2,7.4,31.8,34.7,0.948,189.54,28.5
5011,2008,CLRD,New York,6919,19208983.0,36.02,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,"50,461",37.0,20.9,66.2,12.9,14.1,7.0,25.5,29.4,0.9440000000000001,184.03,11.99
5012,2008,CLRD,New Mexico,1001,2018592.0,49.59,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,"42,102",8.0,23.4,64.9,11.7,17.5,5.8,28.3,30.5,0.981,166.2,18.13
5013,2008,CLRD,New Jersey,3280,8779633.0,37.36,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,"65,306",49.0,22.0,64.8,13.2,13.7,8.3,27.4,33.0,0.9540000000000001,192.22,21.15
5014,2008,CLRD,New Hampshire,688,1308724.0,52.56999999999999,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,"66,176",4.0,19.3,68.7,12.0,15.7,5.0,26.6,30.0,0.983,196.83,30.03
5015,2008,CLRD,Nevada,1257,2515983.0,49.96,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,"54,744",43.0,22.9,66.1,11.0,17.6,8.8,25.8,32.6,1.01,175.04,11.09
5016,2008,CLRD,Nebraska,1047,1786169.0,58.62000000000001,1.0,1.0,16.0,75.0,3.0,71.8,48.8,25.7,4.1,"50,728",14.0,24.8,61.6,13.6,15.4,7.1,32.0,30.6,0.998,189.01,34.15000000000001
5017,2008,CLRD,Montana,691,1018589.0,67.84,1.0,1.0,15.0,75.0,4.0,64.2,42.7,21.2,3.6,"42,900",13.0,21.8,64.8,13.4,17.2,6.8,25.5,29.0,1.004,182.8,28.860000000000007
5018,2008,CLRD,Missouri,3765,6103069.0,61.69,0.0,1.0,16.0,70.0,5.0,75.4,54.5,32.3,4.5,"46,038",15.0,22.6,63.9,13.5,20.8,7.9,31.7,32.0,0.965,205.19,32.93
5019,2008,CLRD,Mississippi,1520,2951244.0,51.5,1.0,0.0,16.0,70.0,5.0,79.5,63.4,46.7,3.2,"36,446",6.0,23.9,64.0,12.1,22.2,7.6,37.3,40.8,0.941,208.93,31.04
5020,2008,CLRD,Minnesota,2096,5161011.0,40.61,1.0,1.0,16.0,70.0,2.0,66.8,41.2,12.5,4.7,"54,925",2.0,23.3,64.6,12.1,14.5,7.1,27.8,26.6,0.995,183.03,26.040000000000006
5021,2008,CLRD,Michigan,5185,10014008.0,51.78,0.0,0.0,16.0,70.0,3.0,66.2,44.4,21.7,3.5,"49,788",29.0,21.8,65.9,12.3,19.3,8.3,32.5,34.7,0.971,201.83,27.35
5022,2008,CLRD,Massachusetts,2587,6431367.0,40.22,1.0,0.0,16.5,65.0,2.0,68.0,47.9,27.4,4.3,"60,320",25.0,20.0,66.5,13.5,13.7,6.0,23.6,28.6,0.945,202.62,28.49
5023,2008,CLRD,Maryland,1982,5790570.0,34.23,1.0,1.0,16.5,65.0,1.0,73.3,54.2,34.7,2.7,"63,711",31.0,22.3,66.4,11.3,13.8,8.3,29.9,32.4,0.9420000000000001,178.91,17.549999999999994
5024,2008,CLRD,Maine,794,1321651.0,60.08,1.0,0.0,16.0,75.0,5.0,63.7,41.0,16.8,4.4,"47,228",12.0,18.9,66.7,14.4,17.3,6.5,29.9,34.8,0.961,234.03,34.050000000000004
5025,2008,CLRD,Louisiana,1896,4475322.0,42.37000000000001,1.0,0.0,16.0,75.0,3.0,81.1,66.4,50.9,4.0,"39,563",42.0,23.7,64.7,11.6,23.1,8.0,35.5,39.0,0.956,205.50000000000003,30.41
5026,2008,CLRD,Kentucky,2926,4438082.0,65.93,1.0,1.0,16.5,70.0,4.0,74.5,55.6,35.9,3.4,"41,148",27.0,22.7,64.8,12.5,24.6,8.2,34.2,39.4,0.971,216.06,30.87
5027,2008,CLRD,Kansas,1626,2877348.0,56.51000000000001,0.0,0.0,16.0,75.0,5.0,76.4,54.3,31.9,2.8,"47,877",16.0,24.5,62.2,13.3,17.4,6.9,31.2,32.8,0.995,183.99,33.4
5028,2008,CLRD,Iowa,1848,3011136.0,61.37000000000001,1.0,0.0,16.0,70.0,3.0,71.6,47.8,21.7,3.2,"50,142",9.0,23.3,61.8,14.9,17.1,7.2,32.0,31.5,0.987,213.34,44.24
5029,2008,CLRD,Indiana,3878,6370890.0,60.87000000000001,0.0,1.0,16.25,70.0,4.0,72.4,51.7,29.4,4.6,"46,520",48.0,23.6,64.0,12.4,21.8,8.7,32.5,35.2,0.972,206.2,30.94
5030,2008,CLRD,Illinois,5602,12707461.0,44.08000000000001,1.0,1.0,16.0,65.0,2.0,73.4,51.8,28.3,2.9,"53,254",47.0,22.6,65.3,12.1,15.5,9.6,31.6,32.2,0.9670000000000001,191.23,25.12
5031,2008,CLRD,Idaho,703,1481480.0,47.45,0.0,1.0,15.0,75.0,5.0,63.7,44.4,25.4,2.1,"47,420",20.0,25.8,62.9,11.3,14.3,6.7,27.4,29.8,1.01,169.49,26.53
5032,2008,CLRD,Hawaii,293,1272232.0,23.03,1.0,1.0,16.0,60.0,1.0,72.2,70.0,67.4,4.4,"61,521",36.0,21.4,65.3,13.3,12.8,5.8,23.8,30.6,1.0070000000000001,172.45,17.14
5033,2008,CLRD,Georgia,3546,9299561.0,38.13,1.0,1.0,16.0,70.0,4.0,78.7,63.5,47.8,4.4,"46,227",32.0,24.1,66.3,9.6,17.5,8.6,31.4,33.1,0.946,157.22,20.74
5034,2008,CLRD,Florida,10198,18971650.0,53.75,0.0,1.0,16.0,70.0,4.0,81.0,70.7,59.4,3.9,"44,857",33.0,20.0,62.4,17.6,16.1,7.1,27.4,34.6,0.956,215.13,25.0
5035,2008,CLRD,District of Columbia,139,585136.0,23.76,,,,,,,,,,,,,,,,,,,0.902,195.34,22.56
5036,2008,CLRD,Delaware,472,860188.0,54.87,1.0,1.0,16.5,65.0,2.0,74.2,55.3,36.1,4.3,"50,702",24.0,21.3,65.7,13.0,17.0,8.6,30.7,34.9,0.938,222.28,23.72
5037,2008,CLRD,Connecticut,1505,3525871.0,42.68,1.0,0.0,16.333,65.0,3.0,69.2,49.0,28.5,4.5,"64,682",38.0,20.7,65.5,13.8,12.7,7.7,26.0,30.5,0.953,193.71,23.8
5038,2008,CLRD,Colorado,2188,4709615.0,46.46,1.0,1.0,16.0,75.0,3.0,65.2,45.1,25.8,3.0,"60,943",10.0,22.5,67.8,9.7,14.6,6.7,22.3,25.9,1.012,142.67000000000004,28.73
5039,2008,CLRD,California,13426,36596645.0,36.69,1.0,0.0,16.0,70.0,1.0,73.4,59.4,46.2,4.3,"57,014",50.0,22.9,66.5,10.6,11.3,11.9,25.0,28.4,0.988,149.43,27.59
5040,2008,CLRD,Arkansas,1887,3384223.0,55.76,0.0,0.0,16.0,70.0,3.0,78.8,60.4,41.5,3.8,"39,586",7.0,23.5,62.5,14.0,22.3,7.1,35.7,41.3,0.971,192.84,26.39
5041,2008,CLRD,Arizona,2939,6099266.0,48.19,0.0,0.0,16.0,75.0,5.0,78.1,60.3,43.6,4.9,"46,914",39.0,23.3,63.7,13.0,15.6,9.7,29.0,30.7,0.988,165.28,34.410000000000004
5042,2008,CLRD,Alaska,181,677418.0,26.72,1.0,0.0,16.0,65.0,5.0,52.3,26.6,2.6,7.3,"63,989",19.0,25.0,69.3,5.7,21.0,7.4,31.4,31.8,1.09,127.99,11.81
5043,2008,CLRD,Alabama,2733,4744035.0,57.60999999999999,0.0,0.0,16.0,70.0,4.0,78.6,62.8,46.5,3.8,"44,476",35.0,22.5,64.5,13.0,20.9,8.4,35.7,41.9,0.938,214.63,32.0
5044,2008,Alzheimer's disease,Wyoming,125,574785.0,21.75,1.0,1.0,16.0,75.0,5.0,63.5,42.0,21.2,3.9,"53,337",11.0,23.6,64.7,11.7,18.7,5.0,27.7,30.8,1.043,152.06,21.75
5045,2008,Alzheimer's disease,Wisconsin,1655,5685008.0,29.110000000000007,1.0,1.0,16.0,65.0,4.0,66.8,43.1,17.2,2.9,"51,200",3.0,22.1,64.8,13.1,16.0,6.8,30.7,30.8,0.988,196.75,29.110000000000007
5046,2008,Alzheimer's disease,West Virginia,662,1815906.0,36.46,0.0,0.0,16.0,70.0,5.0,70.2,51.8,32.8,5.4,"37,994",45.0,22.4,62.3,15.3,26.0,7.8,37.7,43.5,0.977,253.59,36.46
5047,2008,Alzheimer's disease,Washington,3105,6412212.0,48.42,1.0,1.0,16.0,70.0,3.0,63.8,48.3,33.0,4.8,"56,631",21.0,22.2,66.6,11.2,13.5,8.0,28.6,29.5,0.988,181.19,48.42
5048,2008,Alzheimer's disease,Virginia,1763,7793127.0,22.62,1.0,0.0,16.25,70.0,4.0,73.2,55.1,36.8,3.4,"61,985",41.0,22.1,66.7,11.2,16.4,7.2,29.0,32.4,0.9670000000000001,179.43,22.62
5049,2008,Alzheimer's disease,Vermont,218,622145.0,35.04,0.0,0.0,16.0,65.0,5.0,65.1,42.9,19.4,2.8,"50,706",26.0,18.7,68.6,12.7,15.8,5.2,27.1,30.4,0.975,205.58,35.04
5050,2008,Alzheimer's disease,Utah,409,2694060.0,15.18,0.0,0.0,16.0,75.0,4.0,69.6,48.6,28.2,3.1,"62,537",22.0,29.9,61.6,8.5,8.9,8.3,25.4,24.5,1.016,92.5,15.18
5051,2008,Alzheimer's disease,United States,82435,300843878.0,27.399999999999995,,,,,,,,,,"50,303",,,,,,,,,,187.96,27.399999999999995
5052,2008,Alzheimer's disease,Texas,5280,24099942.0,21.91,1.0,1.0,16.0,85.0,4.0,81.1,64.8,47.9,4.0,"46,490",46.0,26.0,64.1,9.9,15.7,8.6,34.8,32.5,0.987,148.19,21.91
5053,2008,Alzheimer's disease,Tennessee,2423,6348931.0,38.16,0.0,0.0,16.0,70.0,4.0,75.6,57.6,39.1,3.4,"39,702",28.0,22.4,65.2,12.4,22.6,7.7,29.6,38.7,0.95,207.31,38.16
5054,2008,Alzheimer's disease,South Dakota,402,798918.0,50.32,1.0,0.0,14.25,75.0,4.0,69.9,45.2,19.5,4.4,"51,600",5.0,24.7,61.0,14.3,19.3,5.4,32.3,30.8,1.0170000000000001,196.52,50.32
5055,2008,Alzheimer's disease,South Carolina,1492,4395209.0,33.95,1.0,0.0,15.5,70.0,3.0,78.4,62.4,46.1,4.5,"42,155",30.0,22.0,65.9,12.1,18.8,7.4,26.6,38.1,0.9420000000000001,209.3,33.95
5056,2008,Alzheimer's disease,Rhode Island,359,1062631.0,33.78,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,"53,241",23.0,19.6,65.9,14.5,14.9,7.6,30.7,33.1,0.9390000000000001,209.57,33.78
5057,2008,Alzheimer's disease,Pennsylvania,3863,12509434.0,30.880000000000006,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,"51,402",44.0,20.8,63.6,15.6,18.7,9.7,30.3,32.6,0.96,231.54,30.880000000000006
5058,2008,Alzheimer's disease,Oregon,1302,3763293.0,34.6,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,"51,727",18.0,21.1,66.1,12.8,16.1,7.7,28.7,30.1,0.983,198.74,34.6
5059,2008,Alzheimer's disease,Oklahoma,1061,4015023.0,26.43,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,"46,111",17.0,24.4,62.4,13.2,20.1,7.9,32.8,37.7,0.983,190.71,26.43
5060,2008,Alzheimer's disease,Ohio,4285,11491771.0,37.29,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,"46,934",40.0,22.3,64.4,13.3,21.1,9.0,31.5,34.7,0.96,217.53,37.29
5061,2008,Alzheimer's disease,North Dakota,312,644903.0,48.38,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,"49,631",1.0,23.3,62.0,14.7,18.3,4.5,31.9,29.5,1.058,209.95,48.38
5062,2008,Alzheimer's disease,North Carolina,2624,9208324.0,28.5,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,"42,930",34.0,22.4,65.6,12.0,17.2,7.4,31.8,34.7,0.948,189.54,28.5
5063,2008,Alzheimer's disease,New York,2303,19208983.0,11.99,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,"50,461",37.0,20.9,66.2,12.9,14.1,7.0,25.5,29.4,0.9440000000000001,184.03,11.99
5064,2008,Alzheimer's disease,New Mexico,366,2018592.0,18.13,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,"42,102",8.0,23.4,64.9,11.7,17.5,5.8,28.3,30.5,0.981,166.2,18.13
5065,2008,Alzheimer's disease,New Jersey,1857,8779633.0,21.15,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,"65,306",49.0,22.0,64.8,13.2,13.7,8.3,27.4,33.0,0.9540000000000001,192.22,21.15
5066,2008,Alzheimer's disease,New Hampshire,393,1308724.0,30.03,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,"66,176",4.0,19.3,68.7,12.0,15.7,5.0,26.6,30.0,0.983,196.83,30.03
5067,2008,Alzheimer's disease,Nevada,279,2515983.0,11.09,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,"54,744",43.0,22.9,66.1,11.0,17.6,8.8,25.8,32.6,1.01,175.04,11.09
5068,2008,Alzheimer's disease,Nebraska,610,1786169.0,34.15000000000001,1.0,1.0,16.0,75.0,3.0,71.8,48.8,25.7,4.1,"50,728",14.0,24.8,61.6,13.6,15.4,7.1,32.0,30.6,0.998,189.01,34.15000000000001
5069,2008,Alzheimer's disease,Montana,294,1018589.0,28.860000000000007,1.0,1.0,15.0,75.0,4.0,64.2,42.7,21.2,3.6,"42,900",13.0,21.8,64.8,13.4,17.2,6.8,25.5,29.0,1.004,182.8,28.860000000000007
5070,2008,Alzheimer's disease,Missouri,2010,6103069.0,32.93,0.0,1.0,16.0,70.0,5.0,75.4,54.5,32.3,4.5,"46,038",15.0,22.6,63.9,13.5,20.8,7.9,31.7,32.0,0.965,205.19,32.93
5071,2008,Alzheimer's disease,Mississippi,916,2951244.0,31.04,1.0,0.0,16.0,70.0,5.0,79.5,63.4,46.7,3.2,"36,446",6.0,23.9,64.0,12.1,22.2,7.6,37.3,40.8,0.941,208.93,31.04
5072,2008,Alzheimer's disease,Minnesota,1344,5161011.0,26.040000000000006,1.0,1.0,16.0,70.0,2.0,66.8,41.2,12.5,4.7,"54,925",2.0,23.3,64.6,12.1,14.5,7.1,27.8,26.6,0.995,183.03,26.040000000000006
5073,2008,Alzheimer's disease,Michigan,2739,10014008.0,27.35,0.0,0.0,16.0,70.0,3.0,66.2,44.4,21.7,3.5,"49,788",29.0,21.8,65.9,12.3,19.3,8.3,32.5,34.7,0.971,201.83,27.35
5074,2008,Alzheimer's disease,Massachusetts,1832,6431367.0,28.49,1.0,0.0,16.5,65.0,2.0,68.0,47.9,27.4,4.3,"60,320",25.0,20.0,66.5,13.5,13.7,6.0,23.6,28.6,0.945,202.62,28.49
5075,2008,Alzheimer's disease,Maryland,1016,5790570.0,17.549999999999994,1.0,1.0,16.5,65.0,1.0,73.3,54.2,34.7,2.7,"63,711",31.0,22.3,66.4,11.3,13.8,8.3,29.9,32.4,0.9420000000000001,178.91,17.549999999999994
5076,2008,Alzheimer's disease,Maine,450,1321651.0,34.050000000000004,1.0,0.0,16.0,75.0,5.0,63.7,41.0,16.8,4.4,"47,228",12.0,18.9,66.7,14.4,17.3,6.5,29.9,34.8,0.961,234.03,34.050000000000004
5077,2008,Alzheimer's disease,Louisiana,1361,4475322.0,30.41,1.0,0.0,16.0,75.0,3.0,81.1,66.4,50.9,4.0,"39,563",42.0,23.7,64.7,11.6,23.1,8.0,35.5,39.0,0.956,205.50000000000003,30.41
5078,2008,Alzheimer's disease,Kentucky,1370,4438082.0,30.87,1.0,1.0,16.5,70.0,4.0,74.5,55.6,35.9,3.4,"41,148",27.0,22.7,64.8,12.5,24.6,8.2,34.2,39.4,0.971,216.06,30.87
5079,2008,Alzheimer's disease,Kansas,961,2877348.0,33.4,0.0,0.0,16.0,75.0,5.0,76.4,54.3,31.9,2.8,"47,877",16.0,24.5,62.2,13.3,17.4,6.9,31.2,32.8,0.995,183.99,33.4
5080,2008,Alzheimer's disease,Iowa,1332,3011136.0,44.24,1.0,0.0,16.0,70.0,3.0,71.6,47.8,21.7,3.2,"50,142",9.0,23.3,61.8,14.9,17.1,7.2,32.0,31.5,0.987,213.34,44.24
5081,2008,Alzheimer's disease,Indiana,1971,6370890.0,30.94,0.0,1.0,16.25,70.0,4.0,72.4,51.7,29.4,4.6,"46,520",48.0,23.6,64.0,12.4,21.8,8.7,32.5,35.2,0.972,206.2,30.94
5082,2008,Alzheimer's disease,Illinois,3192,12707461.0,25.12,1.0,1.0,16.0,65.0,2.0,73.4,51.8,28.3,2.9,"53,254",47.0,22.6,65.3,12.1,15.5,9.6,31.6,32.2,0.9670000000000001,191.23,25.12
5083,2008,Alzheimer's disease,Idaho,393,1481480.0,26.53,0.0,1.0,15.0,75.0,5.0,63.7,44.4,25.4,2.1,"47,420",20.0,25.8,62.9,11.3,14.3,6.7,27.4,29.8,1.01,169.49,26.53
5084,2008,Alzheimer's disease,Hawaii,218,1272232.0,17.14,1.0,1.0,16.0,60.0,1.0,72.2,70.0,67.4,4.4,"61,521",36.0,21.4,65.3,13.3,12.8,5.8,23.8,30.6,1.0070000000000001,172.45,17.14
5085,2008,Alzheimer's disease,Georgia,1929,9299561.0,20.74,1.0,1.0,16.0,70.0,4.0,78.7,63.5,47.8,4.4,"46,227",32.0,24.1,66.3,9.6,17.5,8.6,31.4,33.1,0.946,157.22,20.74
5086,2008,Alzheimer's disease,Florida,4743,18971650.0,25.0,0.0,1.0,16.0,70.0,4.0,81.0,70.7,59.4,3.9,"44,857",33.0,20.0,62.4,17.6,16.1,7.1,27.4,34.6,0.956,215.13,25.0
5087,2008,Alzheimer's disease,District of Columbia,132,585136.0,22.56,,,,,,,,,,,,,,,,,,,0.902,195.34,22.56
5088,2008,Alzheimer's disease,Delaware,204,860188.0,23.72,1.0,1.0,16.5,65.0,2.0,74.2,55.3,36.1,4.3,"50,702",24.0,21.3,65.7,13.0,17.0,8.6,30.7,34.9,0.938,222.28,23.72
5089,2008,Alzheimer's disease,Connecticut,839,3525871.0,23.8,1.0,0.0,16.333,65.0,3.0,69.2,49.0,28.5,4.5,"64,682",38.0,20.7,65.5,13.8,12.7,7.7,26.0,30.5,0.953,193.71,23.8
5090,2008,Alzheimer's disease,Colorado,1353,4709615.0,28.73,1.0,1.0,16.0,75.0,3.0,65.2,45.1,25.8,3.0,"60,943",10.0,22.5,67.8,9.7,14.6,6.7,22.3,25.9,1.012,142.67000000000004,28.73
5091,2008,Alzheimer's disease,California,10098,36596645.0,27.59,1.0,0.0,16.0,70.0,1.0,73.4,59.4,46.2,4.3,"57,014",50.0,22.9,66.5,10.6,11.3,11.9,25.0,28.4,0.988,149.43,27.59
5092,2008,Alzheimer's disease,Arkansas,893,3384223.0,26.39,0.0,0.0,16.0,70.0,3.0,78.8,60.4,41.5,3.8,"39,586",7.0,23.5,62.5,14.0,22.3,7.1,35.7,41.3,0.971,192.84,26.39
5093,2008,Alzheimer's disease,Arizona,2099,6099266.0,34.410000000000004,0.0,0.0,16.0,75.0,5.0,78.1,60.3,43.6,4.9,"46,914",39.0,23.3,63.7,13.0,15.6,9.7,29.0,30.7,0.988,165.28,34.410000000000004
5094,2008,Alzheimer's disease,Alaska,80,677418.0,11.81,1.0,0.0,16.0,65.0,5.0,52.3,26.6,2.6,7.3,"63,989",19.0,25.0,69.3,5.7,21.0,7.4,31.4,31.8,1.09,127.99,11.81
5095,2008,Alzheimer's disease,Alabama,1518,4744035.0,32.0,0.0,0.0,16.0,70.0,4.0,78.6,62.8,46.5,3.8,"44,476",35.0,22.5,64.5,13.0,20.9,8.4,35.7,41.9,0.938,214.63,32.0
5096,2008,All causes,Wyoming,4227,574785.0,735.41,1.0,1.0,16.0,75.0,5.0,63.5,42.0,21.2,3.9,"53,337",11.0,23.6,64.7,11.7,18.7,5.0,27.7,30.8,1.043,152.06,21.75
5097,2008,All causes,Wisconsin,46815,5685008.0,823.48,1.0,1.0,16.0,65.0,4.0,66.8,43.1,17.2,2.9,"51,200",3.0,22.1,64.8,13.1,16.0,6.8,30.7,30.8,0.988,196.75,29.110000000000007
5098,2008,All causes,West Virginia,21557,1815906.0,1187.12,0.0,0.0,16.0,70.0,5.0,70.2,51.8,32.8,5.4,"37,994",45.0,22.4,62.3,15.3,26.0,7.8,37.7,43.5,0.977,253.59,36.46
5099,2008,All causes,Washington,48627,6412212.0,758.35,1.0,1.0,16.0,70.0,3.0,63.8,48.3,33.0,4.8,"56,631",21.0,22.2,66.6,11.2,13.5,8.0,28.6,29.5,0.988,181.19,48.42
5100,2008,All causes,Virginia,59100,7793127.0,758.36,1.0,0.0,16.25,70.0,4.0,73.2,55.1,36.8,3.4,"61,985",41.0,22.1,66.7,11.2,16.4,7.2,29.0,32.4,0.9670000000000001,179.43,22.62
5101,2008,All causes,Vermont,5211,622145.0,837.5899999999998,0.0,0.0,16.0,65.0,5.0,65.1,42.9,19.4,2.8,"50,706",26.0,18.7,68.6,12.7,15.8,5.2,27.1,30.4,0.975,205.58,35.04
5102,2008,All causes,Utah,14040,2694060.0,521.15,0.0,0.0,16.0,75.0,4.0,69.6,48.6,28.2,3.1,"62,537",22.0,29.9,61.6,8.5,8.9,8.3,25.4,24.5,1.016,92.5,15.18
5103,2008,All causes,United States,2471984,300843878.0,821.68,,,,,,,,,,"50,303",,,,,,,,,,187.96,27.399999999999995
5104,2008,All causes,Texas,164914,24099942.0,684.29,1.0,1.0,16.0,85.0,4.0,81.1,64.8,47.9,4.0,"46,490",46.0,26.0,64.1,9.9,15.7,8.6,34.8,32.5,0.987,148.19,21.91
5105,2008,All causes,Tennessee,58820,6348931.0,926.46,0.0,0.0,16.0,70.0,4.0,75.6,57.6,39.1,3.4,"39,702",28.0,22.4,65.2,12.4,22.6,7.7,29.6,38.7,0.95,207.31,38.16
5106,2008,All causes,South Dakota,7083,798918.0,886.57,1.0,0.0,14.25,75.0,4.0,69.9,45.2,19.5,4.4,"51,600",5.0,24.7,61.0,14.3,19.3,5.4,32.3,30.8,1.0170000000000001,196.52,50.32
5107,2008,All causes,South Carolina,40289,4395209.0,916.66,1.0,0.0,15.5,70.0,3.0,78.4,62.4,46.1,4.5,"42,155",30.0,22.0,65.9,12.1,18.8,7.4,26.6,38.1,0.9420000000000001,209.3,33.95
5108,2008,All causes,Rhode Island,9738,1062631.0,916.4,0.0,0.0,16.5,65.0,3.0,68.8,50.1,31.4,4.8,"53,241",23.0,19.6,65.9,14.5,14.9,7.6,30.7,33.1,0.9390000000000001,209.57,33.78
5109,2008,All causes,Pennsylvania,127462,12509434.0,1018.93,0.0,0.0,16.5,65.0,4.0,68.6,48.8,28.4,4.1,"51,402",44.0,20.8,63.6,15.6,18.7,9.7,30.3,32.6,0.96,231.54,30.880000000000006
5110,2008,All causes,Oregon,31967,3763293.0,849.44,1.0,0.0,16.0,65.0,3.0,63.7,48.4,34.0,4.0,"51,727",18.0,21.1,66.1,12.8,16.1,7.7,28.7,30.1,0.983,198.74,34.6
5111,2008,All causes,Oklahoma,37014,4015023.0,921.89,1.0,1.0,16.0,75.0,4.0,79.6,59.6,39.1,4.4,"46,111",17.0,24.4,62.4,13.2,20.1,7.9,32.8,37.7,0.983,190.71,26.43
5112,2008,All causes,Ohio,109767,11491771.0,955.18,1.0,0.0,16.0,70.0,4.0,70.9,50.7,29.5,2.6,"46,934",40.0,22.3,64.4,13.3,21.1,9.0,31.5,34.7,0.96,217.53,37.29
5113,2008,All causes,North Dakota,5871,644903.0,910.37,0.0,1.0,15.0,75.0,4.0,66.6,40.4,12.2,4.5,"49,631",1.0,23.3,62.0,14.7,18.3,4.5,31.9,29.5,1.058,209.95,48.38
5114,2008,All causes,North Carolina,77283,9208324.0,839.27,0.0,0.0,16.0,70.0,4.0,75.7,59.0,42.1,4.6,"42,930",34.0,22.4,65.6,12.0,17.2,7.4,31.8,34.7,0.948,189.54,28.5
5115,2008,All causes,New York,148698,19208983.0,774.11,1.0,0.0,16.5,65.0,1.0,66.5,45.4,23.3,5.6,"50,461",37.0,20.9,66.2,12.9,14.1,7.0,25.5,29.4,0.9440000000000001,184.03,11.99
5116,2008,All causes,New Mexico,16005,2018592.0,792.88,1.0,1.0,15.5,75.0,4.0,71.4,53.4,36.1,4.6,"42,102",8.0,23.4,64.9,11.7,17.5,5.8,28.3,30.5,0.981,166.2,18.13
5117,2008,All causes,New Jersey,70026,8779633.0,797.6,1.0,0.0,17.0,65.0,1.0,72.2,52.7,33.0,2.6,"65,306",49.0,22.0,64.8,13.2,13.7,8.3,27.4,33.0,0.9540000000000001,192.22,21.15
5118,2008,All causes,New Hampshire,10268,1308724.0,784.5799999999998,0.0,1.0,16.0,65.0,5.0,65.5,43.8,21.1,4.9,"66,176",4.0,19.3,68.7,12.0,15.7,5.0,26.6,30.0,0.983,196.83,30.03
5119,2008,All causes,Nevada,19335,2515983.0,768.49,1.0,1.0,16.0,75.0,3.0,69.0,49.9,32.2,2.8,"54,744",43.0,22.9,66.1,11.0,17.6,8.8,25.8,32.6,1.01,175.04,11.09
