,Unnamed: 0,Year,Cause Name,State,Deaths,Age-adjusted Death Rate,State Population,Death Proportion
4332,4432,2009,Diabetes,Ohio,3401,25.7,11649876.0,0.2919
4333,4414,2009,Diabetes,North Dakota,214,25.4,647993.0,0.3303
4334,4396,2009,Diabetes,North Carolina,2114,21.5,9317465.0,0.2269
4335,4378,2009,Diabetes,New York,3723,17.3,19272638.0,0.1932
4336,4360,2009,Diabetes,New Mexico,597,28.3,2043960.0,0.2921
4337,4342,2009,Diabetes,New Jersey,1959,19.9,8660615.0,0.2262
4338,4324,2009,Diabetes,New Hampshire,276,18.7,1241037.0,0.2224
4339,4306,2009,Diabetes,Nevada,377,15.5,2616016.0,0.1441
4340,4288,2009,Diabetes,Nebraska,445,21.8,2395318.0,0.1858
4341,4270,2009,Diabetes,Montana,228,19.4,989390.0,0.2304
4342,4252,2009,Diabetes,Missouri,1335,19.8,5952084.0,0.2243
4343,4234,2009,Diabetes,Mississippi,900,29.7,2912253.0,0.309
4344,4216,2009,Diabetes,Minnesota,1021,17.7,5258203.0,0.1942
4345,4198,2009,Diabetes,Michigan,2705,24.4,10003076.0,0.2704
4346,4180,2009,Diabetes,Massachusetts,1007,13.3,6584570.0,0.1529
4347,4162,2009,Diabetes,Maryland,1207,20.6,5812162.0,0.2077
4348,4144,2009,Diabetes,Maine,350,20.7,1328336.0,0.2635
4349,4126,2009,Diabetes,Louisiana,1249,27.8,4178419.0,0.2989
4350,4108,2009,Diabetes,Kentucky,1348,29.3,4435682.0,0.3039
4351,4090,2009,Diabetes,Kansas,635,20.3,2828777.0,0.2245
4352,4072,2009,Diabetes,Iowa,702,18.7,3051175.0,0.2301
4353,4054,2009,Diabetes,Indiana,1646,24.1,6403163.0,0.2571
4354,4036,2009,Diabetes,Illinois,2741,20.6,12829871.0,0.2136
4355,4018,2009,Diabetes,Idaho,372,24.3,1493619.0,0.2491
4356,4000,2009,Diabetes,Hawaii,308,19.5,1312343.0,0.2347
4357,3982,2009,Diabetes,Georgia,1582,18.7,9418998.0,0.168
4358,3964,2009,Diabetes,Florida,4901,20.0,18921507.0,0.259
4359,3946,2009,Diabetes,District of Columbia,129,22.5,618194.0,0.2087
4360,3928,2009,Diabetes,Delaware,206,20.8,854192.0,0.2412
4361,3910,2009,Diabetes,Connecticut,624,14.5,3506874.0,0.1779
4362,3892,2009,Diabetes,Colorado,779,17.2,4848344.0,0.1607
4363,3874,2009,Diabetes,California,6979,19.8,37116196.0,0.188
4364,3856,2009,Diabetes,Arkansas,890,27.4,2906771.0,0.3062
4365,3838,2009,Diabetes,Arizona,1083,16.2,6239763.0,0.1736
4366,3820,2009,Diabetes,Alaska,84,18.1,694816.0,0.1209
4367,3802,2009,Diabetes,Alabama,1259,24.4,4724257.0,0.2665
4368,2848,2009,Cancer,Wyoming,936,164.7,580159.0,1.6134
4369,2830,2009,Cancer,Wisconsin,10866,169.5,5705748.0,1.9044
4370,2812,2009,Cancer,West Virginia,4786,204.2,1838698.0,2.6029
4371,2794,2009,Cancer,Washington,11922,174.9,6393251.0,1.8648
4372,2776,2009,Cancer,Virginia,14122,176.2,7799620.0,1.8106
4373,2758,2009,Cancer,Vermont,1254,169.2,630491.0,1.9889
4374,2740,2009,Cancer,Utah,2555,124.7,2716768.0,0.9405
4375,2722,2009,Cancer,United States,567628,173.5,306379920.0,1.8527
4376,2704,2009,Cancer,Texas,35591,164.4,25201258.0,1.4123
4377,2686,2009,Cancer,Tennessee,13482,197.5,6396366.0,2.1078
4378,2668,2009,Cancer,South Dakota,1503,158.7,770586.0,1.9505
4379,2650,2009,Cancer,South Carolina,9123,182.8,4550280.0,2.0049
4380,2632,2009,Cancer,Rhode Island,2220,174.9,1049849.0,2.1146
4381,2614,2009,Cancer,Pennsylvania,28881,182.5,12706269.0,2.273
4382,2596,2009,Cancer,Oregon,7487,172.7,3755593.0,1.9936
4383,2578,2009,Cancer,Oklahoma,7639,189.2,3633766.0,2.1022
4384,2560,2009,Cancer,Ohio,25149,190.5,11649876.0,2.1587
4385,2542,2009,Cancer,North Dakota,1243,156.3,647993.0,1.9182
4386,2524,2009,Cancer,North Carolina,17513,176.9,9317465.0,1.8796
4387,2506,2009,Cancer,New York,35216,164.2,19272638.0,1.8273
4388,2488,2009,Cancer,New Mexico,3202,149.0,2043960.0,1.5666
4389,2470,2009,Cancer,New Jersey,16541,169.0,8660615.0,1.9099
4390,2452,2009,Cancer,New Hampshire,2562,173.3,1241037.0,2.0644
4391,2434,2009,Cancer,Nevada,4461,175.3,2616016.0,1.7053
4392,2416,2009,Cancer,Nebraska,3336,165.1,2395318.0,1.3927
4393,2398,2009,Cancer,Montana,1914,163.0,989390.0,1.9345
4394,2380,2009,Cancer,Missouri,12472,185.7,5952084.0,2.0954
4395,2362,2009,Cancer,Mississippi,6131,199.8,2912253.0,2.1052
4396,2344,2009,Cancer,Minnesota,9580,168.7,5258203.0,1.8219
4397,2326,2009,Cancer,Michigan,20257,182.2,10003076.0,2.0251
4398,2308,2009,Cancer,Massachusetts,13112,175.5,6584570.0,1.9913
4399,2290,2009,Cancer,Maryland,10412,176.7,5812162.0,1.7914
4400,2272,2009,Cancer,Maine,3133,185.2,1328336.0,2.3586
4401,2254,2009,Cancer,Louisiana,9098,198.6,4178419.0,2.1774
4402,2236,2009,Cancer,Kentucky,9634,204.9,4435682.0,2.1719
4403,2218,2009,Cancer,Kansas,5319,171.9,2828777.0,1.8803
4404,2200,2009,Cancer,Iowa,6249,170.4,3051175.0,2.0481
4405,2182,2009,Cancer,Indiana,13093,190.4,6403163.0,2.0448
4406,2164,2009,Cancer,Illinois,24185,181.8,12829871.0,1.8851
4407,2146,2009,Cancer,Idaho,2458,158.9,1493619.0,1.6457
4408,2128,2009,Cancer,Hawaii,2244,141.3,1312343.0,1.7099
4409,2110,2009,Cancer,Georgia,15143,175.6,9418998.0,1.6077
4410,2092,2009,Cancer,Florida,40932,166.6,18921507.0,2.1633
4411,2074,2009,Cancer,District of Columbia,1131,197.4,618194.0,1.8295
4412,2056,2009,Cancer,Delaware,1813,178.7,854192.0,2.1225
4413,2038,2009,Cancer,Connecticut,6819,162.8,3506874.0,1.9445
4414,2020,2009,Cancer,Colorado,6950,151.4,4848344.0,1.4335
4415,2002,2009,Cancer,California,55991,158.8,37116196.0,1.5085
4416,1984,2009,Cancer,Arkansas,6513,198.3,2906771.0,2.2406
4417,1966,2009,Cancer,Arizona,10271,152.0,6239763.0,1.6461
4418,1948,2009,Cancer,Alaska,895,183.0,694816.0,1.2881
4419,1930,2009,Cancer,Alabama,10289,196.3,4724257.0,2.1779
4420,3784,2009,CLRD,Wyoming,310,57.2,580159.0,0.5343
4421,3766,2009,CLRD,Wisconsin,2461,38.5,5705748.0,0.4313
4422,3748,2009,CLRD,West Virginia,1490,63.9,1838698.0,0.8104
4423,3730,2009,CLRD,Washington,2933,44.3,6393251.0,0.4588
4424,3712,2009,CLRD,Virginia,3013,39.6,7799620.0,0.3863
4425,3694,2009,CLRD,Vermont,364,49.3,630491.0,0.5773
4426,3676,2009,CLRD,Utah,581,29.5,2716768.0,0.2139
4427,3658,2009,CLRD,United States,137353,42.7,306379920.0,0.4483
4428,3640,2009,CLRD,Texas,8649,42.6,25201258.0,0.3432
4429,3622,2009,CLRD,Tennessee,3503,52.9,6396366.0,0.5477
4430,3604,2009,CLRD,South Dakota,440,44.9,770586.0,0.5710000000000001
4431,3586,2009,CLRD,South Carolina,2317,48.2,4550280.0,0.5092
4432,3568,2009,CLRD,Rhode Island,511,39.8,1049849.0,0.4867
4433,3550,2009,CLRD,Pennsylvania,6432,39.6,12706269.0,0.5062
4434,3532,2009,CLRD,Oregon,1943,45.3,3755593.0,0.5174
4435,3514,2009,CLRD,Oklahoma,2595,65.1,3633766.0,0.7141
4436,3496,2009,CLRD,Ohio,6642,50.4,11649876.0,0.5701
4437,3478,2009,CLRD,North Dakota,341,41.6,647993.0,0.5262
4438,3460,2009,CLRD,North Carolina,4329,45.4,9317465.0,0.4646
4439,3442,2009,CLRD,New York,6740,31.4,19272638.0,0.3497
4440,3424,2009,CLRD,New Mexico,984,47.1,2043960.0,0.4814
4441,3406,2009,CLRD,New Jersey,3125,31.8,8660615.0,0.3608
4442,3388,2009,CLRD,New Hampshire,652,45.6,1241037.0,0.5254
4443,3370,2009,CLRD,Nevada,1244,53.3,2616016.0,0.4755
4444,3352,2009,CLRD,Nebraska,987,48.3,2395318.0,0.4121
4445,3334,2009,CLRD,Montana,598,51.6,989390.0,0.6044
4446,3316,2009,CLRD,Missouri,3456,51.9,5952084.0,0.5806
4447,3298,2009,CLRD,Mississippi,1556,52.7,2912253.0,0.5343
4448,3280,2009,CLRD,Minnesota,1961,34.8,5258203.0,0.3729
4449,3262,2009,CLRD,Michigan,4961,45.0,10003076.0,0.4959
4450,3244,2009,CLRD,Massachusetts,2559,33.8,6584570.0,0.3886
4451,3226,2009,CLRD,Maryland,2064,36.3,5812162.0,0.3551
4452,3208,2009,CLRD,Maine,821,48.6,1328336.0,0.6181
4453,3190,2009,CLRD,Louisiana,1878,42.7,4178419.0,0.4495
4454,3172,2009,CLRD,Kentucky,2854,62.2,4435682.0,0.6434
4455,3154,2009,CLRD,Kansas,1580,50.6,2828777.0,0.5585
4456,3136,2009,CLRD,Iowa,1832,48.7,3051175.0,0.6004
4457,3118,2009,CLRD,Indiana,3745,55.5,6403163.0,0.5849
4458,3100,2009,CLRD,Illinois,5299,40.3,12829871.0,0.413
4459,3082,2009,CLRD,Idaho,725,48.2,1493619.0,0.4854
4460,3064,2009,CLRD,Hawaii,303,19.1,1312343.0,0.2309
4461,3046,2009,CLRD,Georgia,3736,46.7,9418998.0,0.3966
4462,3028,2009,CLRD,Florida,10182,40.3,18921507.0,0.5381
4463,3010,2009,CLRD,District of Columbia,136,24.5,618194.0,0.22
4464,2992,2009,CLRD,Delaware,428,43.4,854192.0,0.5011
4465,2974,2009,CLRD,Connecticut,1448,33.5,3506874.0,0.4129
4466,2956,2009,CLRD,Colorado,2073,47.8,4848344.0,0.4276
4467,2938,2009,CLRD,California,12936,37.5,37116196.0,0.3485
4468,2920,2009,CLRD,Arkansas,1831,56.2,2906771.0,0.6299
4469,2902,2009,CLRD,Arizona,2839,42.7,6239763.0,0.455
4470,2884,2009,CLRD,Alaska,196,49.7,694816.0,0.2821
4471,2866,2009,CLRD,Alabama,2770,54.2,4724257.0,0.5863
4472,1912,2009,Alzheimer's disease,Wyoming,136,25.8,580159.0,0.2344
4473,1894,2009,Alzheimer's disease,Wisconsin,1611,23.3,5705748.0,0.2823
4474,1876,2009,Alzheimer's disease,West Virginia,563,24.9,1838698.0,0.3062
4475,1858,2009,Alzheimer's disease,Washington,3010,44.6,6393251.0,0.4708
4476,1840,2009,Alzheimer's disease,Virginia,1738,23.5,7799620.0,0.2228
4477,1822,2009,Alzheimer's disease,Vermont,190,25.5,630491.0,0.3014
4478,1804,2009,Alzheimer's disease,Utah,371,19.6,2716768.0,0.1366
4479,1786,2009,Alzheimer's disease,United States,79003,24.2,306379920.0,0.2579
4480,1768,2009,Alzheimer's disease,Texas,5064,26.6,25201258.0,0.2009
4481,1750,2009,Alzheimer's disease,Tennessee,2203,35.4,6396366.0,0.3444
4482,1732,2009,Alzheimer's disease,South Dakota,403,36.8,770586.0,0.523
4483,1714,2009,Alzheimer's disease,South Carolina,1478,33.4,4550280.0,0.3248
4484,1696,2009,Alzheimer's disease,Rhode Island,321,21.7,1049849.0,0.3058
4485,1678,2009,Alzheimer's disease,Pennsylvania,3547,20.0,12706269.0,0.2792
4486,1660,2009,Alzheimer's disease,Oregon,1212,27.3,3755593.0,0.3227
4487,1642,2009,Alzheimer's disease,Oklahoma,993,25.8,3633766.0,0.2733
4488,1624,2009,Alzheimer's disease,Ohio,3879,28.5,11649876.0,0.33299999999999996
4489,1606,2009,Alzheimer's disease,North Dakota,366,39.0,647993.0,0.5648
4490,1588,2009,Alzheimer's disease,North Carolina,2646,29.2,9317465.0,0.284
4491,1570,2009,Alzheimer's disease,New York,2396,10.5,19272638.0,0.1243
4492,1552,2009,Alzheimer's disease,New Mexico,373,18.6,2043960.0,0.1825
4493,1534,2009,Alzheimer's disease,New Jersey,1872,17.9,8660615.0,0.2162
4494,1516,2009,Alzheimer's disease,New Hampshire,367,25.0,1241037.0,0.2957
4495,1498,2009,Alzheimer's disease,Nevada,312,15.5,2616016.0,0.1193
4496,1480,2009,Alzheimer's disease,Nebraska,573,25.6,2395318.0,0.2392
4497,1462,2009,Alzheimer's disease,Montana,256,21.6,989390.0,0.2587
4498,1444,2009,Alzheimer's disease,Missouri,1728,25.5,5952084.0,0.2903
4499,1426,2009,Alzheimer's disease,Mississippi,900,32.1,2912253.0,0.309
4500,1408,2009,Alzheimer's disease,Minnesota,1358,22.2,5258203.0,0.2583
4501,1390,2009,Alzheimer's disease,Michigan,2578,22.9,10003076.0,0.2577
4502,1372,2009,Alzheimer's disease,Massachusetts,1700,20.6,6584570.0,0.2582
4503,1354,2009,Alzheimer's disease,Maryland,937,16.3,5812162.0,0.1612
4504,1336,2009,Alzheimer's disease,Maine,466,26.9,1328336.0,0.3508
4505,1318,2009,Alzheimer's disease,Louisiana,1336,32.3,4178419.0,0.3197
4506,1300,2009,Alzheimer's disease,Kentucky,1345,31.3,4435682.0,0.3032
4507,1282,2009,Alzheimer's disease,Kansas,802,23.9,2828777.0,0.2835
4508,1264,2009,Alzheimer's disease,Iowa,1265,29.9,3051175.0,0.4146
4509,1246,2009,Alzheimer's disease,Indiana,1884,27.4,6403163.0,0.2942
4510,1228,2009,Alzheimer's disease,Illinois,2891,21.0,12829871.0,0.2253
4511,1210,2009,Alzheimer's disease,Idaho,369,24.7,1493619.0,0.2471
4512,1192,2009,Alzheimer's disease,Hawaii,253,14.8,1312343.0,0.1928
4513,1174,2009,Alzheimer's disease,Georgia,1865,25.9,9418998.0,0.198
4514,1156,2009,Alzheimer's disease,Florida,4617,17.6,18921507.0,0.244
4515,1138,2009,Alzheimer's disease,District of Columbia,94,15.7,618194.0,0.1521
4516,1120,2009,Alzheimer's disease,Delaware,163,16.9,854192.0,0.1908
4517,1102,2009,Alzheimer's disease,Connecticut,778,16.3,3506874.0,0.2219
4518,1084,2009,Alzheimer's disease,Colorado,1319,31.4,4848344.0,0.2721
4519,1066,2009,Alzheimer's disease,California,9905,28.1,37116196.0,0.2669
4520,1048,2009,Alzheimer's disease,Arkansas,885,27.8,2906771.0,0.3045
4521,1030,2009,Alzheimer's disease,Arizona,2097,32.7,6239763.0,0.3361
4522,1012,2009,Alzheimer's disease,Alaska,67,21.5,694816.0,0.0964
4523,994,2009,Alzheimer's disease,Alabama,1521,31.6,4724257.0,0.322
4524,976,2009,All causes,Wyoming,4283,769.6,580159.0,7.3825
4525,958,2009,All causes,Wisconsin,45697,703.0,5705748.0,8.0089
4526,940,2009,All causes,West Virginia,21386,947.7,1838698.0,11.6311
4527,922,2009,All causes,Washington,48270,708.4,6393251.0,7.5501
4528,904,2009,All causes,Virginia,58653,750.8,7799620.0,7.52
4529,886,2009,All causes,Vermont,5034,683.2,630491.0,7.9843
4530,868,2009,All causes,Utah,14138,686.5,2716768.0,5.204
4531,850,2009,All causes,United States,2437163,749.6,306379920.0,7.9547
4532,832,2009,All causes,Texas,163249,772.1,25201258.0,6.4778
4533,814,2009,All causes,Tennessee,58288,885.6,6396366.0,9.1127
4534,796,2009,All causes,South Dakota,6923,706.2,770586.0,8.9841
4535,778,2009,All causes,South Carolina,40449,846.9,4550280.0,8.8893
4536,760,2009,All causes,Rhode Island,9395,711.0,1049849.0,8.9489
4537,742,2009,All causes,Pennsylvania,124780,775.3,12706269.0,9.8203
4538,724,2009,All causes,Oregon,31636,728.4,3755593.0,8.4237
4539,706,2009,All causes,Oklahoma,35601,903.8,3633766.0,9.7973
4540,688,2009,All causes,Ohio,107156,814.5,11649876.0,9.198
4541,670,2009,All causes,North Dakota,5914,712.7,647993.0,9.1266
4542,652,2009,All causes,North Carolina,77117,804.3,9317465.0,8.2766
4543,634,2009,All causes,New York,146475,674.6,19272638.0,7.6002
4544,616,2009,All causes,New Mexico,15643,749.8,2043960.0,7.6533
4545,598,2009,All causes,New Jersey,68277,689.3,8660615.0,7.8836
4546,580,2009,All causes,New Hampshire,10100,691.6,1241037.0,8.1384
4547,562,2009,All causes,Nevada,19224,794.6,2616016.0,7.3486
4548,544,2009,All causes,Nebraska,14810,710.9,2395318.0,6.1829
4549,526,2009,All causes,Montana,8730,758.0,989390.0,8.8236
4550,508,2009,All causes,Missouri,54263,815.3,5952084.0,9.1166
4551,490,2009,All causes,Mississippi,28275,950.5,2912253.0,9.709
4552,472,2009,All causes,Minnesota,37851,652.1,5258203.0,7.1985
4553,454,2009,All causes,Michigan,86455,783.1,10003076.0,8.6428
4554,436,2009,All causes,Massachusetts,52308,681.4,6584570.0,7.944
4555,418,2009,All causes,Maryland,43843,750.2,5812162.0,7.5433
4556,400,2009,All causes,Maine,12594,752.6,1328336.0,9.481
4557,382,2009,All causes,Louisiana,40282,907.8,4178419.0,9.6405
4558,364,2009,All causes,Kentucky,41380,912.5,4435682.0,9.3289
4559,346,2009,All causes,Kansas,24024,757.8,2828777.0,8.4927
4560,328,2009,All causes,Iowa,27544,723.0,3051175.0,9.0273
4561,310,2009,All causes,Indiana,55973,820.6,6403163.0,8.7415
4562,292,2009,All causes,Illinois,100056,746.9,12829871.0,7.7987
4563,274,2009,All causes,Idaho,11098,725.1,1493619.0,7.4303
4564,256,2009,All causes,Hawaii,9914,621.9,1312343.0,7.5544
4565,238,2009,All causes,Georgia,69712,842.3,9418998.0,7.4012
4566,220,2009,All causes,Florida,169924,700.1,18921507.0,8.9805
4567,202,2009,All causes,District of Columbia,4834,833.3,618194.0,7.8196
4568,184,2009,All causes,Delaware,7534,768.0,854192.0,8.82
4569,166,2009,All causes,Connecticut,28585,659.3,3506874.0,8.1511
4570,148,2009,All causes,Colorado,31173,689.7,4848344.0,6.4296
4571,130,2009,All causes,California,232736,655.5,37116196.0,6.2705
4572,112,2009,All causes,Arkansas,28673,896.4,2906771.0,9.8642
4573,94,2009,All causes,Arizona,45816,693.8,6239763.0,7.3426
4574,77,2009,All causes,Alaska,3618,763.8,694816.0,5.2071
4575,59,2009,All causes,Alabama,47470,940.2,4724257.0,10.0481
4576,10286,2008,Unintentional injuries,Wyoming,351,64.3,574785.0,0.6107
4577,10269,2008,Unintentional injuries,Wisconsin,2484,40.8,5685008.0,0.4369
4578,10252,2008,Unintentional injuries,West Virginia,1253,65.5,1815906.0,0.69
4579,10235,2008,Unintentional injuries,Washington,2727,40.8,6412212.0,0.4253
4580,10218,2008,Unintentional injuries,Virginia,2820,36.2,7793127.0,0.3619
4581,10201,2008,Unintentional injuries,Vermont,306,44.5,622145.0,0.4918
4582,10184,2008,Unintentional injuries,Utah,881,37.8,2694060.0,0.327
4583,10167,2008,Unintentional injuries,United States,121902,39.3,300843878.0,0.4052
4584,10149,2008,Unintentional injuries,Texas,9189,40.4,24099942.0,0.3813
4585,10132,2008,Unintentional injuries,Tennessee,3250,51.5,6348931.0,0.5119
4586,10115,2008,Unintentional injuries,South Dakota,381,43.4,798918.0,0.4769
4587,10098,2008,Unintentional injuries,South Carolina,2285,50.4,4395209.0,0.5199
4588,10081,2008,Unintentional injuries,Rhode Island,480,40.6,1062631.0,0.4517
4589,10064,2008,Unintentional injuries,Pennsylvania,5787,42.1,12509434.0,0.4626
4590,10047,2008,Unintentional injuries,Oregon,1674,41.7,3763293.0,0.4448
4591,10030,2008,Unintentional injuries,Oklahoma,2119,57.2,4015023.0,0.5278
4592,10013,2008,Unintentional injuries,Ohio,5093,42.3,11491771.0,0.4432
4593,9996,2008,Unintentional injuries,North Dakota,342,47.2,644903.0,0.5303
4594,9979,2008,Unintentional injuries,North Carolina,4313,46.4,9208324.0,0.4684
4595,9962,2008,Unintentional injuries,New York,5042,24.8,19208983.0,0.2625
4596,9945,2008,Unintentional injuries,New Mexico,1366,69.3,2018592.0,0.6767
4597,9928,2008,Unintentional injuries,New Jersey,2436,26.7,8779633.0,0.2775
4598,9911,2008,Unintentional injuries,New Hampshire,488,35.4,1308724.0,0.3729
4599,9894,2008,Unintentional injuries,Nevada,1134,44.0,2515983.0,0.4507
4600,9877,2008,Unintentional injuries,Nebraska,714,37.1,1786169.0,0.3997
4601,9860,2008,Unintentional injuries,Montana,592,59.1,1018589.0,0.5812
4602,9843,2008,Unintentional injuries,Missouri,2997,48.9,6103069.0,0.4911
4603,9826,2008,Unintentional injuries,Mississippi,1693,57.8,2951244.0,0.5737
4604,9809,2008,Unintentional injuries,Minnesota,2010,36.2,5161011.0,0.3895
4605,9792,2008,Unintentional injuries,Michigan,3685,35.7,10014008.0,0.368
4606,9775,2008,Unintentional injuries,Massachusetts,2040,29.0,6431367.0,0.3172
4607,9758,2008,Unintentional injuries,Maryland,1465,25.6,5790570.0,0.253
4608,9741,2008,Unintentional injuries,Maine,628,43.4,1321651.0,0.4752
4609,9724,2008,Unintentional injuries,Louisiana,2409,54.9,4475322.0,0.5383
4610,9707,2008,Unintentional injuries,Kentucky,2379,55.2,4438082.0,0.536
4611,9690,2008,Unintentional injuries,Kansas,1174,40.0,2877348.0,0.408
4612,9673,2008,Unintentional injuries,Iowa,1266,37.8,3011136.0,0.4204
4613,9656,2008,Unintentional injuries,Indiana,2558,39.5,6370890.0,0.4015
4614,9639,2008,Unintentional injuries,Illinois,4218,32.6,12707461.0,0.3319
4615,9622,2008,Unintentional injuries,Idaho,649,43.2,1481480.0,0.4381
4616,9605,2008,Unintentional injuries,Hawaii,406,28.2,1272232.0,0.3191
4617,9588,2008,Unintentional injuries,Georgia,3774,42.0,9299561.0,0.4058
4618,9571,2008,Unintentional injuries,Florida,8939,45.3,18971650.0,0.4712
4619,9554,2008,Unintentional injuries,District of Columbia,160,27.2,585136.0,0.2734
4620,9537,2008,Unintentional injuries,Delaware,352,39.6,860188.0,0.4092
4621,9520,2008,Unintentional injuries,Connecticut,1386,35.7,3525871.0,0.3931
4622,9503,2008,Unintentional injuries,Colorado,2172,46.3,4709615.0,0.4612
4623,9486,2008,Unintentional injuries,California,10761,29.5,36596645.0,0.294
4624,9469,2008,Unintentional injuries,Arkansas,1477,50.6,3384223.0,0.4364
4625,9452,2008,Unintentional injuries,Arizona,2956,47.3,6099266.0,0.4846
4626,9435,2008,Unintentional injuries,Alaska,332,54.1,677418.0,0.4901
4627,9418,2008,Unintentional injuries,Alabama,2509,52.5,4744035.0,0.5289
4628,9401,2008,Suicide,Wyoming,124,22.6,574785.0,0.2157
4629,9383,2008,Suicide,Wisconsin,743,12.8,5685008.0,0.1307
4630,9365,2008,Suicide,West Virginia,261,13.7,1815906.0,0.1437
4631,9347,2008,Suicide,Washington,889,13.2,6412212.0,0.1386
4632,9329,2008,Suicide,Virginia,948,11.8,7793127.0,0.1216
4633,9311,2008,Suicide,Vermont,94,14.1,622145.0,0.1511
4634,9293,2008,Suicide,Utah,390,15.9,2694060.0,0.1448
4635,9275,2008,Suicide,United States,36035,11.6,300843878.0,0.1198
4636,9257,2008,Suicide,Texas,2552,10.8,24099942.0,0.1059
4637,9239,2008,Suicide,Tennessee,973,15.1,6348931.0,0.1533
4638,9221,2008,Suicide,South Dakota,124,15.7,798918.0,0.1552
4639,9203,2008,Suicide,South Carolina,565,12.0,4395209.0,0.1285
4640,9185,2008,Suicide,Rhode Island,110,9.9,1062631.0,0.1035
4641,9167,2008,Suicide,Pennsylvania,1539,11.8,12509434.0,0.12300000000000001
4642,9149,2008,Suicide,Oregon,572,14.5,3763293.0,0.152
4643,9131,2008,Suicide,Oklahoma,575,15.7,4015023.0,0.1432
4644,9113,2008,Suicide,Ohio,1412,12.2,11491771.0,0.1229
4645,9095,2008,Suicide,North Dakota,86,13.1,644903.0,0.1334
4646,9077,2008,Suicide,North Carolina,1162,12.3,9208324.0,0.1262
4647,9059,2008,Suicide,New York,1409,7.1,19208983.0,0.0734
4648,9041,2008,Suicide,New Mexico,419,20.9,2018592.0,0.2076
4649,9023,2008,Suicide,New Jersey,615,6.8,8779633.0,0.07
4650,9005,2008,Suicide,New Hampshire,179,13.1,1308724.0,0.1368
4651,8987,2008,Suicide,Nevada,528,19.7,2515983.0,0.2099
4652,8969,2008,Suicide,Nebraska,191,10.6,1786169.0,0.1069
4653,8951,2008,Suicide,Montana,203,20.6,1018589.0,0.1993
4654,8933,2008,Suicide,Missouri,779,13.0,6103069.0,0.1276
4655,8915,2008,Suicide,Mississippi,409,13.9,2951244.0,0.1386
4656,8897,2008,Suicide,Minnesota,596,11.2,5161011.0,0.1155
4657,8879,2008,Suicide,Michigan,1180,11.8,10014008.0,0.1178
4658,8861,2008,Suicide,Massachusetts,509,7.5,6431367.0,0.0791
